orderID,activity,endtime,starttime,resource
C661,send reminder,2015-05-26 10:12:30+00:00,2015-05-26 10:03:12+00:00,KXHUV
C598,prepare delivery,2015-05-26 12:39:05+00:00,2015-05-26 10:05:09+00:00,UTBDH
C719,place order,2015-05-26 10:19:34+00:00,2015-05-26 10:05:36+00:00,DTZWY
C653,send reminder,2015-05-26 10:40:02+00:00,2015-05-26 10:24:27+00:00,RCEUC
C643,send reminder,2015-05-26 11:19:22+00:00,2015-05-26 10:38:54+00:00,RLTSN
C608,prepare delivery,2015-05-26 13:24:15+00:00,2015-05-26 10:44:30+00:00,SMSNY
C613,prepare delivery,2015-05-26 11:28:58+00:00,2015-05-26 11:21:06+00:00,KYICA
C565,make delivery,2015-05-26 11:36:12+00:00,2015-05-26 11:22:07+00:00,RWVYG
C714,send invoice,2015-05-26 14:19:31+00:00,2015-05-26 11:25:02+00:00,KYICA
C720,place order,2015-05-26 11:40:33+00:00,2015-05-26 11:29:19+00:00,FWWWF
C584,make delivery,2015-05-26 12:08:37+00:00,2015-05-26 11:44:49+00:00,KYICA
C584,confirm payment,2015-05-26 11:57:22+00:00,2015-05-26 11:54:36+00:00,BALPA
C639,pay,2015-05-26 11:58:50+00:00,2015-05-26 11:54:47+00:00,EMEYV
C615,prepare delivery,2015-05-26 12:13:16+00:00,2015-05-26 12:10:09+00:00,RCEUC
C611,make delivery,2015-05-26 13:31:05+00:00,2015-05-26 12:58:56+00:00,UYDRD
C721,place order,2015-05-26 13:28:12+00:00,2015-05-26 13:16:45+00:00,UYDRD
C596,confirm payment,2015-05-26 13:41:28+00:00,2015-05-26 13:33:50+00:00,UYDRD
C701,send invoice,2015-05-26 14:26:26+00:00,2015-05-26 14:12:01+00:00,BALPA
C592,cancel order,2015-05-26 14:31:47+00:00,2015-05-26 14:13:23+00:00,LYVGB
C599,confirm payment,2015-05-26 14:58:36+00:00,2015-05-26 14:50:25+00:00,FWWWF
C722,place order,2015-05-26 14:54:48+00:00,2015-05-26 14:51:38+00:00,KYICA
C593,make delivery,2015-05-26 15:13:33+00:00,2015-05-26 14:57:15+00:00,FWWWF
C635,prepare delivery,2015-05-26 15:53:03+00:00,2015-05-26 15:29:33+00:00,EMEYV
C569,prepare delivery,2015-05-26 15:57:51+00:00,2015-05-26 15:32:13+00:00,FGXWW
C572,prepare delivery,2015-05-26 18:13:15+00:00,2015-05-26 15:48:35+00:00,RCEUC
C640,pay,2015-05-26 15:52:53+00:00,2015-05-26 15:50:20+00:00,DTZWY
C599,make delivery,2015-05-26 16:06:29+00:00,2015-05-26 15:51:17+00:00,LYVGB
C591,prepare delivery,2015-05-26 16:06:11+00:00,2015-05-26 16:03:13+00:00,EQRLD
C587,prepare delivery,2015-05-26 16:11:37+00:00,2015-05-26 16:08:06+00:00,FWWWF
C694,send invoice,2015-05-26 16:18:03+00:00,2015-05-26 16:11:43+00:00,VXRUO
C652,pay,2015-05-26 16:35:59+00:00,2015-05-26 16:21:02+00:00,EQRLD
C637,prepare delivery,2015-05-26 16:26:15+00:00,2015-05-26 16:22:36+00:00,DTZWY
C698,send invoice,2015-05-26 16:33:27+00:00,2015-05-26 16:26:41+00:00,UTBDH
C688,send invoice,2015-05-26 16:36:21+00:00,2015-05-26 16:30:02+00:00,FGXWW
C604,make delivery,2015-05-26 16:49:58+00:00,2015-05-26 16:32:21+00:00,RLTSN
C711,send invoice,2015-05-26 16:57:10+00:00,2015-05-26 16:45:26+00:00,UTBDH
C629,prepare delivery,2015-05-26 17:12:27+00:00,2015-05-26 16:45:37+00:00,RLTSN
C691,send invoice,2015-05-26 16:55:58+00:00,2015-05-26 16:51:45+00:00,VNOHU
C723,place order,2015-05-26 17:07:40+00:00,2015-05-26 17:01:23+00:00,BALPA
C618,prepare delivery,2015-05-26 19:37:53+00:00,2015-05-26 17:04:23+00:00,ZBEXO
C604,confirm payment,2015-05-26 17:08:47+00:00,2015-05-26 17:05:28+00:00,BALPA
C651,pay,2015-05-26 18:12:26+00:00,2015-05-26 18:05:48+00:00,SMSNY
C680,send invoice,2015-05-26 18:33:00+00:00,2015-05-26 18:17:07+00:00,HLJOP
C724,place order,2015-05-26 20:31:20+00:00,2015-05-26 18:20:53+00:00,KYICA
C631,pay,2015-05-26 18:34:44+00:00,2015-05-26 18:29:32+00:00,HLJOP
C636,pay,2015-05-26 20:11:04+00:00,2015-05-26 20:06:21+00:00,FGXWW
C725,place order,2015-05-26 20:46:11+00:00,2015-05-26 20:38:54+00:00,FGXWW
C589,prepare delivery,2015-05-26 20:51:30+00:00,2015-05-26 20:43:35+00:00,SMSNY
C649,pay,2015-05-26 20:52:03+00:00,2015-05-26 20:48:41+00:00,UTBDH
C616,make delivery,2015-05-26 21:33:42+00:00,2015-05-26 21:15:46+00:00,EXXRY
C726,place order,2015-05-27 00:57:57+00:00,2015-05-27 00:54:36+00:00,RWVYG
C598,make delivery,2015-05-27 08:58:18+00:00,2015-05-27 08:20:45+00:00,EXXRY
C613,make delivery,2015-05-27 10:13:30+00:00,2015-05-27 08:46:13+00:00,FWWWF
C626,prepare delivery,2015-05-27 11:25:59+00:00,2015-05-27 08:59:46+00:00,VNOHU
C611,confirm payment,2015-05-27 09:13:52+00:00,2015-05-27 09:00:42+00:00,UYDRD
C565,confirm payment,2015-05-27 09:14:33+00:00,2015-05-27 09:09:49+00:00,VNOHU
C654,pay,2015-05-27 09:25:45+00:00,2015-05-27 09:21:22+00:00,RWVYG
C615,make delivery,2015-05-27 10:07:38+00:00,2015-05-27 09:34:23+00:00,UTBDH
C727,place order,2015-05-27 10:05:59+00:00,2015-05-27 10:00:10+00:00,RLTSN
C625,send reminder,2015-05-27 10:34:00+00:00,2015-05-27 10:15:54+00:00,FGXWW
C642,pay,2015-05-27 10:23:32+00:00,2015-05-27 10:16:20+00:00,RWVYG
C577,prepare delivery,2015-05-27 10:30:56+00:00,2015-05-27 10:23:10+00:00,ZBEXO
C632,send reminder,2015-05-27 10:43:48+00:00,2015-05-27 10:24:59+00:00,EQRLD
C619,prepare delivery,2015-05-27 10:42:10+00:00,2015-05-27 10:35:06+00:00,RCEUC
C602,prepare delivery,2015-05-27 11:17:49+00:00,2015-05-27 10:53:05+00:00,UTBDH
C605,cancel order,2015-05-27 11:13:32+00:00,2015-05-27 10:57:09+00:00,ZBEXO
C616,confirm payment,2015-05-27 11:05:48+00:00,2015-05-27 10:59:01+00:00,UYDRD
C644,pay,2015-05-27 11:06:58+00:00,2015-05-27 11:02:25+00:00,HLJOP
C608,make delivery,2015-05-27 11:28:13+00:00,2015-05-27 11:15:01+00:00,UYDRD
C728,place order,2015-05-27 11:24:58+00:00,2015-05-27 11:18:28+00:00,BALPA
C628,prepare delivery,2015-05-27 11:21:53+00:00,2015-05-27 11:18:57+00:00,UTBDH
C606,prepare delivery,2015-05-27 11:45:14+00:00,2015-05-27 11:38:37+00:00,EQRLD
C704,send invoice,2015-05-27 12:27:55+00:00,2015-05-27 12:09:44+00:00,LYVGB
C671,send reminder,2015-05-27 13:11:48+00:00,2015-05-27 12:48:00+00:00,UYDRD
C613,confirm payment,2015-05-27 12:55:18+00:00,2015-05-27 12:50:02+00:00,EMEYV
C607,prepare delivery,2015-05-27 12:59:41+00:00,2015-05-27 12:51:47+00:00,VNOHU
C729,place order,2015-05-27 13:00:17+00:00,2015-05-27 12:55:03+00:00,UTBDH
C575,prepare delivery,2015-05-27 13:09:10+00:00,2015-05-27 13:02:07+00:00,RCEUC
C646,pay,2015-05-27 13:41:37+00:00,2015-05-27 13:20:45+00:00,EXXRY
C598,confirm payment,2015-05-27 13:32:07+00:00,2015-05-27 13:26:32+00:00,FWWWF
C635,make delivery,2015-05-27 14:01:28+00:00,2015-05-27 13:31:50+00:00,EMEYV
C569,make delivery,2015-05-27 13:56:52+00:00,2015-05-27 13:33:35+00:00,KYICA
C700,send invoice,2015-05-27 13:42:35+00:00,2015-05-27 13:35:12+00:00,RLTSN
C641,prepare delivery,2015-05-27 13:59:13+00:00,2015-05-27 13:52:01+00:00,BALPA
C591,make delivery,2015-05-27 14:15:15+00:00,2015-05-27 14:01:38+00:00,RLTSN
C635,confirm payment,2015-05-27 14:26:47+00:00,2015-05-27 14:11:09+00:00,FGXWW
C697,send invoice,2015-05-27 14:18:20+00:00,2015-05-27 14:14:25+00:00,RCEUC
C618,confirm payment,2015-05-27 14:38:42+00:00,2015-05-27 14:31:17+00:00,BALPA
C612,prepare delivery,2015-05-27 14:54:24+00:00,2015-05-27 14:46:35+00:00,DTZWY
C730,place order,2015-05-27 19:37:01+00:00,2015-05-27 15:08:13+00:00,RLTSN
C593,confirm payment,2015-05-27 15:22:14+00:00,2015-05-27 15:13:24+00:00,EXXRY
C637,make delivery,2015-05-27 15:42:29+00:00,2015-05-27 15:28:41+00:00,EMEYV
C608,confirm payment,2015-05-27 15:57:34+00:00,2015-05-27 15:46:34+00:00,VXRUO
C587,make delivery,2015-05-27 16:10:58+00:00,2015-05-27 16:00:45+00:00,EMEYV
C731,place order,2015-05-27 16:38:11+00:00,2015-05-27 16:34:33+00:00,RCEUC
C609,send reminder,2015-05-27 17:20:37+00:00,2015-05-27 16:41:59+00:00,RLTSN
C572,make delivery,2015-05-27 18:21:42+00:00,2015-05-27 16:56:15+00:00,UTBDH
C589,make delivery,2015-05-27 18:36:28+00:00,2015-05-27 17:20:25+00:00,ZBEXO
C569,confirm payment,2015-05-27 17:27:16+00:00,2015-05-27 17:20:30+00:00,EQRLD
C618,make delivery,2015-05-27 18:08:33+00:00,2015-05-27 17:33:35+00:00,DTZWY
C626,make delivery,2015-05-27 17:52:36+00:00,2015-05-27 17:35:32+00:00,SMSNY
C615,confirm payment,2015-05-27 18:01:05+00:00,2015-05-27 17:53:03+00:00,FGXWW
C637,confirm payment,2015-05-27 18:29:29+00:00,2015-05-27 18:11:48+00:00,EMEYV
C732,place order,2015-05-27 18:30:44+00:00,2015-05-27 18:27:14+00:00,RLTSN
C717,send invoice,2015-05-27 21:53:02+00:00,2015-05-27 19:12:54+00:00,RLTSN
C629,make delivery,2015-05-27 19:51:24+00:00,2015-05-27 19:25:36+00:00,RCEUC
C645,pay,2015-05-27 19:33:06+00:00,2015-05-27 19:29:21+00:00,RWVYG
C733,place order,2015-05-27 21:02:28+00:00,2015-05-27 20:57:56+00:00,KYICA
C572,confirm payment,2015-05-27 22:15:05+00:00,2015-05-27 22:08:34+00:00,VXRUO
C734,place order,2015-05-28 03:03:35+00:00,2015-05-28 02:48:48+00:00,SMSNY
C657,pay,2015-05-28 08:07:59+00:00,2015-05-28 08:04:05+00:00,VXRUO
C652,prepare delivery,2015-05-28 08:40:23+00:00,2015-05-28 08:37:23+00:00,EMEYV
C582,prepare delivery,2015-05-28 09:04:54+00:00,2015-05-28 08:57:56+00:00,LYVGB
C619,confirm payment,2015-05-28 09:04:37+00:00,2015-05-28 09:00:02+00:00,KYICA
C591,confirm payment,2015-05-28 09:37:02+00:00,2015-05-28 09:31:08+00:00,EMEYV
C718,send invoice,2015-05-28 09:45:30+00:00,2015-05-28 09:41:00+00:00,EXXRY
C720,send invoice,2015-05-28 09:54:29+00:00,2015-05-28 09:51:05+00:00,RCEUC
C664,send reminder,2015-05-28 10:08:52+00:00,2015-05-28 09:52:11+00:00,VXRUO
C575,confirm payment,2015-05-28 10:08:18+00:00,2015-05-28 10:01:02+00:00,EMEYV
C712,send invoice,2015-05-28 10:07:26+00:00,2015-05-28 10:02:42+00:00,ZBEXO
C735,place order,2015-05-28 10:18:28+00:00,2015-05-28 10:05:48+00:00,LYVGB
C606,confirm payment,2015-05-28 10:14:22+00:00,2015-05-28 10:06:20+00:00,RWVYG
C703,send invoice,2015-05-28 12:38:15+00:00,2015-05-28 10:12:14+00:00,RWVYG
C575,make delivery,2015-05-28 10:33:25+00:00,2015-05-28 10:23:27+00:00,VXRUO
C650,pay,2015-05-28 10:43:27+00:00,2015-05-28 10:35:12+00:00,FWWWF
C709,send invoice,2015-05-28 10:44:01+00:00,2015-05-28 10:37:53+00:00,EQRLD
C629,confirm payment,2015-05-28 10:51:35+00:00,2015-05-28 10:43:45+00:00,SMSNY
C628,make delivery,2015-05-28 10:57:31+00:00,2015-05-28 10:47:10+00:00,DTZWY
C603,prepare delivery,2015-05-28 11:01:30+00:00,2015-05-28 10:54:11+00:00,KYICA
C729,send invoice,2015-05-28 11:07:35+00:00,2015-05-28 11:00:07+00:00,EXXRY
C601,pay,2015-05-28 11:23:40+00:00,2015-05-28 11:18:56+00:00,UTBDH
C654,prepare delivery,2015-05-28 11:23:50+00:00,2015-05-28 11:20:04+00:00,ZBEXO
C641,make delivery,2015-05-28 12:50:19+00:00,2015-05-28 11:24:50+00:00,EMEYV
C736,place order,2015-05-28 15:34:16+00:00,2015-05-28 11:29:43+00:00,EMEYV
C577,make delivery,2015-05-28 11:47:12+00:00,2015-05-28 11:33:23+00:00,EQRLD
C602,make delivery,2015-05-28 13:15:00+00:00,2015-05-28 11:55:34+00:00,EQRLD
C719,send invoice,2015-05-28 12:11:30+00:00,2015-05-28 11:57:27+00:00,EMEYV
C619,make delivery,2015-05-28 12:27:31+00:00,2015-05-28 11:59:33+00:00,FWWWF
C634,send reminder,2015-05-28 12:23:18+00:00,2015-05-28 12:16:05+00:00,RWVYG
C610,prepare delivery,2015-05-28 12:47:07+00:00,2015-05-28 12:39:48+00:00,KXHUV
C678,send reminder,2015-05-28 12:56:46+00:00,2015-05-28 12:42:01+00:00,KXHUV
C708,send invoice,2015-05-28 12:56:24+00:00,2015-05-28 12:53:57+00:00,KYICA
C737,place order,2015-05-28 13:32:03+00:00,2015-05-28 13:17:34+00:00,VXRUO
C607,make delivery,2015-05-28 13:29:19+00:00,2015-05-28 13:18:41+00:00,VNOHU
C648,pay,2015-05-28 13:39:44+00:00,2015-05-28 13:31:32+00:00,HLJOP
C587,confirm payment,2015-05-28 14:12:52+00:00,2015-05-28 14:05:31+00:00,SMSNY
C707,send invoice,2015-05-28 14:15:52+00:00,2015-05-28 14:11:24+00:00,VNOHU
C667,pay,2015-05-28 14:39:23+00:00,2015-05-28 14:37:02+00:00,FGXWW
C606,make delivery,2015-05-28 15:06:12+00:00,2015-05-28 14:50:07+00:00,UYDRD
C738,place order,2015-05-28 15:15:26+00:00,2015-05-28 14:53:15+00:00,FWWWF
C623,prepare delivery,2015-05-28 17:30:58+00:00,2015-05-28 14:58:09+00:00,EQRLD
C675,send reminder,2015-05-28 15:06:13+00:00,2015-05-28 14:58:32+00:00,FGXWW
C647,pay,2015-05-28 15:06:32+00:00,2015-05-28 15:02:48+00:00,DTZWY
C724,send invoice,2015-05-28 15:11:39+00:00,2015-05-28 15:07:33+00:00,ZBEXO
C705,send invoice,2015-05-28 15:20:07+00:00,2015-05-28 15:14:48+00:00,ZBEXO
C725,send invoice,2015-05-28 15:43:19+00:00,2015-05-28 15:40:41+00:00,EQRLD
C689,send reminder,2015-05-28 16:17:58+00:00,2015-05-28 15:48:24+00:00,EXXRY
C612,make delivery,2015-05-28 16:01:21+00:00,2015-05-28 15:50:14+00:00,EQRLD
C715,send invoice,2015-05-28 15:54:06+00:00,2015-05-28 15:50:38+00:00,RCEUC
C609,cancel order,2015-05-28 15:59:54+00:00,2015-05-28 15:50:55+00:00,VNOHU
C602,confirm payment,2015-05-28 16:06:56+00:00,2015-05-28 16:02:22+00:00,EMEYV
C600,pay,2015-05-28 16:14:46+00:00,2015-05-28 16:09:50+00:00,FGXWW
C626,confirm payment,2015-05-28 16:28:18+00:00,2015-05-28 16:21:40+00:00,FWWWF
C607,confirm payment,2015-05-28 16:26:15+00:00,2015-05-28 16:22:25+00:00,UYDRD
C676,send reminder,2015-05-28 17:03:57+00:00,2015-05-28 16:45:04+00:00,EXXRY
C716,send invoice,2015-05-28 16:56:22+00:00,2015-05-28 16:49:17+00:00,UTBDH
C739,place order,2015-05-28 20:30:08+00:00,2015-05-28 17:04:37+00:00,RLTSN
C641,confirm payment,2015-05-28 17:13:02+00:00,2015-05-28 17:05:20+00:00,BALPA
C722,send invoice,2015-05-28 17:20:35+00:00,2015-05-28 17:14:39+00:00,BALPA
C589,confirm payment,2015-05-28 17:31:57+00:00,2015-05-28 17:26:34+00:00,LYVGB
C628,confirm payment,2015-05-28 18:04:10+00:00,2015-05-28 17:59:24+00:00,RWVYG
C740,place order,2015-05-28 18:33:51+00:00,2015-05-28 18:27:21+00:00,DTZWY
C638,send reminder,2015-05-28 19:09:04+00:00,2015-05-28 18:35:09+00:00,UTBDH
C643,pay,2015-05-28 18:44:51+00:00,2015-05-28 18:37:14+00:00,LYVGB
C585,prepare delivery,2015-05-28 19:05:15+00:00,2015-05-28 18:40:13+00:00,SMSNY
C624,prepare delivery,2015-05-28 19:09:57+00:00,2015-05-28 19:05:58+00:00,EMEYV
C652,make delivery,2015-05-28 19:52:10+00:00,2015-05-28 19:23:00+00:00,UYDRD
C655,pay,2015-05-28 19:40:45+00:00,2015-05-28 19:34:55+00:00,FWWWF
C741,place order,2015-05-28 21:05:54+00:00,2015-05-28 20:58:18+00:00,UYDRD
C659,pay,2015-05-28 22:34:47+00:00,2015-05-28 22:30:04+00:00,EMEYV
C742,place order,2015-05-29 02:55:16+00:00,2015-05-29 02:51:00+00:00,EXXRY
C668,pay,2015-05-29 08:31:59+00:00,2015-05-29 08:24:59+00:00,UYDRD
C662,pay,2015-05-29 08:37:39+00:00,2015-05-29 08:29:11+00:00,UYDRD
C630,prepare delivery,2015-05-29 11:12:34+00:00,2015-05-29 08:48:44+00:00,DTZWY
C727,send invoice,2015-05-29 09:01:51+00:00,2015-05-29 08:54:46+00:00,EXXRY
C669,pay,2015-05-29 09:08:25+00:00,2015-05-29 09:01:15+00:00,EXXRY
C582,make delivery,2015-05-29 09:49:40+00:00,2015-05-29 09:14:01+00:00,RCEUC
C612,confirm payment,2015-05-29 09:34:08+00:00,2015-05-29 09:23:20+00:00,ZBEXO
C617,prepare delivery,2015-05-29 12:23:41+00:00,2015-05-29 09:56:29+00:00,EMEYV
C743,place order,2015-05-29 10:22:57+00:00,2015-05-29 10:08:13+00:00,HLJOP
C577,confirm payment,2015-05-29 10:18:31+00:00,2015-05-29 10:08:48+00:00,RCEUC
C671,pay,2015-05-29 10:45:26+00:00,2015-05-29 10:36:51+00:00,BALPA
C651,prepare delivery,2015-05-29 10:46:00+00:00,2015-05-29 10:42:48+00:00,FGXWW
C633,prepare delivery,2015-05-29 10:48:54+00:00,2015-05-29 10:45:23+00:00,RCEUC
C620,send reminder,2015-05-29 11:24:30+00:00,2015-05-29 11:01:16+00:00,KXHUV
C603,confirm payment,2015-05-29 11:16:48+00:00,2015-05-29 11:07:44+00:00,RLTSN
C665,send reminder,2015-05-29 11:26:15+00:00,2015-05-29 11:16:11+00:00,VXRUO
C603,make delivery,2015-05-29 11:38:59+00:00,2015-05-29 11:28:17+00:00,EXXRY
C744,place order,2015-05-29 11:38:32+00:00,2015-05-29 11:34:33+00:00,RWVYG
C674,pay,2015-05-29 11:46:47+00:00,2015-05-29 11:38:12+00:00,KYICA
C582,confirm payment,2015-05-29 12:08:07+00:00,2015-05-29 12:00:30+00:00,DTZWY
C610,make delivery,2015-05-29 13:08:36+00:00,2015-05-29 12:59:09+00:00,FGXWW
C632,cancel order,2015-05-29 13:15:57+00:00,2015-05-29 13:04:00+00:00,UYDRD
C745,place order,2015-05-29 13:35:46+00:00,2015-05-29 13:27:13+00:00,FGXWW
C652,confirm payment,2015-05-29 13:41:59+00:00,2015-05-29 13:38:28+00:00,ZBEXO
C623,confirm payment,2015-05-29 14:00:54+00:00,2015-05-29 13:50:38+00:00,EXXRY
C654,make delivery,2015-05-29 14:34:14+00:00,2015-05-29 14:20:43+00:00,HLJOP
C636,prepare delivery,2015-05-29 14:48:16+00:00,2015-05-29 14:41:42+00:00,FWWWF
C642,prepare delivery,2015-05-29 14:54:14+00:00,2015-05-29 14:47:02+00:00,DTZWY
C640,prepare delivery,2015-05-29 15:20:57+00:00,2015-05-29 14:56:16+00:00,DTZWY
C746,place order,2015-05-29 15:18:04+00:00,2015-05-29 15:12:34+00:00,KYICA
C644,prepare delivery,2015-05-29 15:40:13+00:00,2015-05-29 15:36:40+00:00,VXRUO
C670,send reminder,2015-05-29 15:55:47+00:00,2015-05-29 15:42:34+00:00,ZBEXO
C610,confirm payment,2015-05-29 16:11:22+00:00,2015-05-29 16:04:34+00:00,EMEYV
C621,prepare delivery,2015-05-29 16:40:22+00:00,2015-05-29 16:37:12+00:00,LYVGB
C639,prepare delivery,2015-05-29 16:44:47+00:00,2015-05-29 16:37:53+00:00,EQRLD
C747,place order,2015-05-29 16:56:56+00:00,2015-05-29 16:43:15+00:00,HLJOP
C646,prepare delivery,2015-05-29 19:22:00+00:00,2015-05-29 16:44:47+00:00,FWWWF
C654,confirm payment,2015-05-29 16:59:39+00:00,2015-05-29 16:48:49+00:00,LYVGB
C661,pay,2015-05-29 17:04:38+00:00,2015-05-29 16:58:47+00:00,EXXRY
C713,send invoice,2015-05-29 17:27:51+00:00,2015-05-29 17:19:49+00:00,EQRLD
C726,send invoice,2015-05-29 17:37:29+00:00,2015-05-29 17:34:34+00:00,UTBDH
C630,make delivery,2015-05-29 18:28:30+00:00,2015-05-29 18:03:10+00:00,KYICA
C585,make delivery,2015-05-29 18:50:12+00:00,2015-05-29 18:37:50+00:00,EXXRY
C748,place order,2015-05-29 18:55:33+00:00,2015-05-29 18:44:37+00:00,FGXWW
C623,make delivery,2015-05-29 19:09:56+00:00,2015-05-29 18:57:26+00:00,RWVYG
C732,send invoice,2015-05-29 21:19:25+00:00,2015-05-29 21:13:58+00:00,EXXRY
C749,place order,2015-05-29 21:59:04+00:00,2015-05-29 21:50:05+00:00,RLTSN
C750,place order,2015-05-30 18:50:32+00:00,2015-05-30 14:43:43+00:00,RWVYG
C751,place order,2015-05-31 15:09:52+00:00,2015-05-31 15:04:38+00:00,UYDRD
C682,pay,2015-06-01 05:32:28+00:00,2015-06-01 05:27:27+00:00,UYDRD
C752,place order,2015-06-01 08:56:37+00:00,2015-06-01 07:04:28+00:00,UYDRD
C624,make delivery,2015-06-01 09:55:58+00:00,2015-06-01 08:21:54+00:00,FWWWF
C585,confirm payment,2015-06-01 09:10:05+00:00,2015-06-01 09:02:06+00:00,UYDRD
C753,place order,2015-06-01 09:51:22+00:00,2015-06-01 09:47:02+00:00,EMEYV
C655,prepare delivery,2015-06-01 10:10:14+00:00,2015-06-01 10:02:55+00:00,ZBEXO
C693,send reminder,2015-06-01 10:31:41+00:00,2015-06-01 10:09:17+00:00,UYDRD
C651,make delivery,2015-06-01 10:31:48+00:00,2015-06-01 10:09:17+00:00,KYICA
C710,send invoice,2015-06-01 10:18:57+00:00,2015-06-01 10:14:52+00:00,HLJOP
C633,make delivery,2015-06-01 10:55:16+00:00,2015-06-01 10:16:14+00:00,DTZWY
C689,pay,2015-06-01 10:35:19+00:00,2015-06-01 10:32:11+00:00,SMSNY
C706,send invoice,2015-06-01 10:40:41+00:00,2015-06-01 10:36:37+00:00,BALPA
C723,send invoice,2015-06-01 11:03:37+00:00,2015-06-01 10:59:03+00:00,SMSNY
C630,confirm payment,2015-06-01 11:19:50+00:00,2015-06-01 11:11:03+00:00,RWVYG
C647,prepare delivery,2015-06-01 11:43:41+00:00,2015-06-01 11:36:38+00:00,SMSNY
C617,make delivery,2015-06-01 11:53:04+00:00,2015-06-01 11:41:46+00:00,EQRLD
C730,send invoice,2015-06-01 12:00:08+00:00,2015-06-01 11:51:01+00:00,UTBDH
C754,place order,2015-06-01 14:04:20+00:00,2015-06-01 11:52:11+00:00,LYVGB
C663,send reminder,2015-06-01 12:08:32+00:00,2015-06-01 11:57:25+00:00,EMEYV
C627,prepare delivery,2015-06-01 12:18:58+00:00,2015-06-01 12:16:04+00:00,ZBEXO
C737,send invoice,2015-06-01 12:32:18+00:00,2015-06-01 12:27:33+00:00,RWVYG
C636,make delivery,2015-06-01 13:49:00+00:00,2015-06-01 13:10:45+00:00,UTBDH
C755,place order,2015-06-01 14:12:28+00:00,2015-06-01 14:02:29+00:00,KYICA
C642,confirm payment,2015-06-01 14:19:28+00:00,2015-06-01 14:12:33+00:00,UYDRD
C651,confirm payment,2015-06-01 14:38:11+00:00,2015-06-01 14:34:46+00:00,ZBEXO
C734,send invoice,2015-06-01 15:04:20+00:00,2015-06-01 14:57:36+00:00,RLTSN
C600,prepare delivery,2015-06-01 15:06:35+00:00,2015-06-01 15:03:02+00:00,FWWWF
C658,pay,2015-06-01 15:37:53+00:00,2015-06-01 15:07:32+00:00,RCEUC
C690,pay,2015-06-01 15:23:23+00:00,2015-06-01 15:18:24+00:00,DTZWY
C642,make delivery,2015-06-01 16:17:15+00:00,2015-06-01 15:21:52+00:00,VNOHU
C748,send invoice,2015-06-01 15:29:59+00:00,2015-06-01 15:21:54+00:00,KYICA
C756,place order,2015-06-01 15:25:45+00:00,2015-06-01 15:23:05+00:00,KYICA
C738,send invoice,2015-06-01 15:33:17+00:00,2015-06-01 15:29:37+00:00,LYVGB
C634,cancel order,2015-06-01 15:44:45+00:00,2015-06-01 15:30:35+00:00,KXHUV
C702,send reminder,2015-06-01 15:54:53+00:00,2015-06-01 15:43:05+00:00,BALPA
C640,make delivery,2015-06-01 16:04:25+00:00,2015-06-01 15:48:47+00:00,RCEUC
C633,confirm payment,2015-06-01 16:06:14+00:00,2015-06-01 15:58:34+00:00,EQRLD
C639,make delivery,2015-06-01 16:36:46+00:00,2015-06-01 16:24:27+00:00,VXRUO
C736,send invoice,2015-06-01 16:58:08+00:00,2015-06-01 16:38:11+00:00,FWWWF
C646,make delivery,2015-06-01 17:23:36+00:00,2015-06-01 16:44:15+00:00,UYDRD
C745,send invoice,2015-06-01 17:12:02+00:00,2015-06-01 17:02:11+00:00,DTZWY
C757,place order,2015-06-01 17:16:40+00:00,2015-06-01 17:04:18+00:00,FGXWW
C644,make delivery,2015-06-01 17:46:09+00:00,2015-06-01 17:35:25+00:00,KYICA
C640,confirm payment,2015-06-01 18:14:56+00:00,2015-06-01 17:35:27+00:00,FGXWW
C671,prepare delivery,2015-06-01 18:14:48+00:00,2015-06-01 18:07:03+00:00,FGXWW
C645,prepare delivery,2015-06-01 18:17:21+00:00,2015-06-01 18:13:41+00:00,HLJOP
C758,place order,2015-06-01 18:45:06+00:00,2015-06-01 18:26:43+00:00,BALPA
C621,make delivery,2015-06-01 18:42:35+00:00,2015-06-01 18:28:42+00:00,DTZWY
C660,send reminder,2015-06-01 19:13:50+00:00,2015-06-01 18:31:37+00:00,KXHUV
C656,pay,2015-06-01 18:38:10+00:00,2015-06-01 18:31:44+00:00,UYDRD
C655,make delivery,2015-06-01 19:01:29+00:00,2015-06-01 18:34:51+00:00,EXXRY
C686,pay,2015-06-01 20:23:05+00:00,2015-06-01 20:19:32+00:00,EQRLD
C759,place order,2015-06-01 21:07:40+00:00,2015-06-01 20:56:23+00:00,BALPA
C760,place order,2015-06-02 02:48:58+00:00,2015-06-02 02:39:30+00:00,RCEUC
C624,confirm payment,2015-06-02 08:12:19+00:00,2015-06-02 08:06:31+00:00,KXHUV
C631,prepare delivery,2015-06-02 08:38:35+00:00,2015-06-02 08:34:49+00:00,FWWWF
C636,confirm payment,2015-06-02 09:42:02+00:00,2015-06-02 09:37:36+00:00,FWWWF
C752,send invoice,2015-06-02 09:53:08+00:00,2015-06-02 09:45:06+00:00,UTBDH
C689,prepare delivery,2015-06-02 09:56:46+00:00,2015-06-02 09:50:00+00:00,VXRUO
C684,pay,2015-06-02 09:54:24+00:00,2015-06-02 09:51:59+00:00,HLJOP
C622,prepare delivery,2015-06-02 10:00:57+00:00,2015-06-02 09:53:00+00:00,RLTSN
